,State,County,Population,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,% Uninsured,Primary Care Physicians Rate,Dentist Rate,Mental Health Provider Rate,% With Annual Mammogram,% Vaccinated,% Fair or Poor Health,% Low birthweight,% Completed High School,% Some College,% Unemployed,% Children in Poverty,Income Ratio,Violent Crime Rate,Social Association Rate,Average Daily PM2.5,Injury Death Rate,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,% Less Than 18 Years of Age,% 65 and Over,% Black,% Asian,% Native Hawaiian/Other Pacific Islander,% American Indian & Alaska Native,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Homeowners,% Broadband Access,Firearm Fatalities Rate,Crude Rate,% Enrolled in Free or Reduced Lunch,Segregation Index,Median Household Income,Average Grade Performance (Reading),Average Grade Performance (Math),High School Graduation Rate,% Uninsured,% Insufficient Sleep,% Limited Access to Healthy Foods,% Food Insecure,% Adults with Diabetes,% Frequent Mental Distress,% Frequent Physical Distress,Life Expectancy
37,Kentucky,Franklin,50991,20,39,7.9,24,81,16,16.0,471.4,30,7,37.0,82,145.0,34,47,19,10,89,63,3.7,17,3.6,269,21.3,8.7,96,No,12,82,23,20.8,18.4,10.4,2.1,0.0,0.4,3.6,81.5,2,63,81,15.0,14.0,57,35.0,58917,2.7,2.7,89.0,7,40,6.0,13,11,15,13,75.8
38,Kentucky,Fulton,5969,29,35,6.8,30,83,13,43.0,807.5,40,6,33.0,17,,36,34,31,10,79,41,5.7,38,5.2,108,11.4,8.6,94,No,13,82,20,21.3,20.7,24.2,0.9,0.1,0.5,2.3,69.9,0,61,65,,,74,6.0,34376,2.8,3.1,,6,46,0.0,21,11,20,20,71.5
39,Kentucky,Gallatin,8869,27,30,,30,40,16,29.0,136.7,39,8,45.0,11,90.0,33,42,26,10,81,45,4.0,17,4.3,59,0.0,8.6,165,No,14,80,43,23.9,14.2,1.4,0.5,0.1,0.3,5.2,91.0,0,72,70,,,66,31.0,55273,,2.9,93.0,8,44,,13,14,18,17,71.8
40,Kentucky,Garrard,17666,25,31,8.1,27,62,16,47.0,325.3,36,8,28.0,23,23.0,32,46,24,9,81,57,4.6,22,4.3,91,6.3,8.9,93,No,14,82,59,22.1,18.4,2.0,0.3,0.0,0.3,2.2,94.0,1,82,77,17.0,22.0,64,27.0,51757,2.8,3.0,88.0,8,41,0.0,14,9,18,16,76.3
41,Kentucky,Grant,25069,26,35,7.3,34,62,16,20.0,288.2,42,7,44.0,32,80.0,39,50,24,9,87,49,4.1,19,5.0,77,6.8,8.6,109,No,16,84,52,26.2,14.0,0.9,0.5,0.2,0.3,2.9,94.3,0,69,70,13.0,17.0,64,32.0,55210,2.8,2.9,90.0,7,42,8.0,15,14,18,16,73.6
42,Kentucky,Graves,37266,25,34,7.6,36,46,15,27.0,309.8,42,7,32.0,40,94.0,40,46,25,7,87,58,4.6,26,5.5,129,9.6,8.8,85,No,13,90,32,24.1,18.8,4.0,0.5,0.1,0.5,7.2,86.0,2,75,74,19.0,19.0,61,36.0,48038,3.2,3.3,93.0,7,41,4.0,15,12,18,17,75.8
43,Kentucky,Grayson,26427,28,44,6.3,35,62,15,24.0,307.3,43,7,57.0,34,106.0,35,44,28,9,81,47,5.0,30,4.7,93,6.1,8.8,125,No,14,81,34,23.2,18.1,1.2,0.3,0.0,0.3,1.4,95.8,0,73,66,28.0,29.0,64,34.0,43771,3.0,3.2,93.0,7,44,12.0,18,12,19,18,73.6
44,Kentucky,Green,10941,28,36,7.1,27,8,15,15.0,180.8,43,8,18.0,37,137.0,32,38,27,8,75,53,4.4,23,4.6,32,14.5,8.7,98,No,12,80,43,20.5,21.1,2.0,0.2,0.0,0.5,1.9,94.1,1,74,69,,,60,30.0,38896,3.3,3.3,93.0,8,42,6.0,16,13,19,18,75.1
45,Kentucky,Greenup,35098,24,41,7.1,33,74,16,21.0,168.9,36,6,62.0,34,177.0,40,49,22,8,89,67,6.6,22,5.0,48,8.5,8.8,112,No,12,87,31,21.4,21.3,0.8,0.6,0.0,0.4,1.1,96.1,0,78,79,17.0,20.0,56,30.0,52179,3.2,3.3,98.0,6,41,9.0,15,15,17,16,74.9
46,Kentucky,Hancock,8722,25,35,8.3,24,9,17,11.0,170.4,43,5,,69,69.0,42,48,22,7,85,56,3.8,16,3.5,52,12.6,9.1,80,No,6,90,34,24.8,17.7,1.4,0.3,0.0,0.4,1.7,95.2,1,79,78,23.0,30.0,48,25.0,60626,2.7,3.2,98.0,5,41,1.0,12,13,17,15,76.3
47,Kentucky,Hardin,110958,22,40,7.3,31,55,16,18.0,542.2,30,5,63.0,92,405.0,36,46,22,8,91,69,4.1,13,4.3,158,9.1,8.2,76,No,13,83,27,24.5,14.4,12.1,2.3,0.3,0.5,5.8,75.8,0,61,78,14.0,15.0,53,31.0,57711,3.0,3.0,92.0,5,44,10.0,13,12,16,15,77.2
48,Kentucky,Harlan,26010,32,40,4.9,35,59,13,17.0,153.5,54,7,27.0,31,38.0,22,24,35,11,73,49,9.6,39,5.8,61,9.1,9.1,108,Yes,15,79,29,23.0,19.2,2.1,0.4,0.1,0.2,1.1,95.0,0,69,67,18.0,19.0,79,23.0,30050,3.0,3.3,96.0,7,47,12.0,25,20,22,22,70.5
49,Kentucky,Harrison,18886,25,33,7.9,35,37,15,22.0,218.3,37,7,48.0,32,42.0,33,53,24,8,82,52,4.3,21,5.1,129,9.6,8.5,129,No,13,81,39,22.7,18.1,1.9,0.3,0.1,0.3,2.5,93.4,0,69,67,13.0,17.0,58,33.0,51475,2.9,3.0,98.0,7,41,2.0,14,11,18,16,74.8
50,Kentucky,Hart,19035,28,30,7.3,32,40,15,29.0,234.6,42,8,37.0,26,84.0,35,40,29,8,76,39,4.7,27,5.3,46,12.7,8.8,97,No,10,78,35,24.6,16.7,4.5,0.5,0.0,0.3,1.9,91.3,0,74,68,15.0,16.0,68,34.0,42718,2.8,3.0,98.0,8,44,4.0,16,11,19,18,74.9
51,Kentucky,Henderson,45210,25,37,7.4,31,75,16,11.0,398.4,44,6,53.0,49,124.0,40,52,23,11,87,58,3.8,22,4.7,177,12.5,8.6,71,No,12,87,27,22.8,18.3,8.2,0.6,0.1,0.4,2.8,86.1,0,61,76,18.0,21.0,59,33.0,53199,3.3,3.3,88.0,6,40,4.0,16,19,17,16,76.1
52,Kentucky,Henry,16126,26,34,7.8,22,32,16,21.0,299.9,36,7,50.0,31,43.0,46,46,25,8,85,50,3.7,22,3.9,30,11.8,8.6,110,No,14,79,45,23.2,18.0,2.8,0.4,0.1,0.4,3.4,91.1,0,72,73,13.0,14.0,55,53.0,51806,2.9,2.9,92.0,7,43,1.0,15,12,18,17,75.2
53,Kentucky,Hickman,4380,27,28,7.7,39,13,14,25.0,110.6,27,7,23.0,23,,31,50,28,8,80,54,4.8,28,4.5,97,9.0,8.5,106,No,12,75,23,18.3,26.4,9.4,0.4,0.0,0.3,2.0,85.8,0,83,68,,,58,,52331,2.8,3.1,,7,44,0.0,16,16,19,18,77.1
54,Kentucky,Hopkins,44686,25,39,7.1,37,53,15,7.0,386.4,46,6,104.0,49,96.0,40,49,24,9,87,57,4.6,25,5.0,119,19.7,9.0,92,No,12,90,27,22.7,19.0,6.6,0.6,0.1,0.3,2.2,88.2,0,69,73,20.0,25.0,58,37.0,48769,3.2,3.2,90.0,6,43,9.0,15,18,18,16,74.7
55,Kentucky,Jackson,13329,30,42,6.5,40,72,14,10.0,193.6,58,7,22.0,30,38.0,27,32,30,10,75,34,6.5,36,5.5,37,0.0,8.8,97,No,16,84,56,22.4,18.1,0.3,0.1,0.0,0.2,0.9,97.8,0,75,67,27.0,19.0,72,46.0,34940,2.9,3.2,88.0,7,43,0.0,22,20,21,20,72.7
56,Kentucky,Jefferson,766757,23,32,7.8,25,91,19,27.0,614.8,26,7,93.0,110,322.0,47,53,21,9,91,70,4.0,20,4.7,612,10.1,10.3,103,No,14,80,26,22.0,16.7,21.9,3.0,0.1,0.2,5.9,66.6,2,62,83,21.0,17.0,56,44.0,59025,2.8,2.8,82.0,7,40,4.0,13,12,15,13,76.1
57,Kentucky,Jessamine,54115,22,35,7.7,27,79,16,23.0,335.4,23,8,80.0,33,105.0,44,56,21,9,87,61,3.6,17,4.5,146,11.7,8.9,96,Yes,13,81,38,23.7,15.5,4.5,1.3,0.1,0.3,3.7,88.3,2,65,84,14.0,14.0,55,29.0,62533,2.9,2.9,94.0,8,41,5.0,14,8,16,15,77.5
58,Kentucky,Johnson,22188,27,43,6.3,37,72,14,5.0,194.7,38,6,71.0,23,158.0,33,40,28,10,81,58,6.6,32,6.1,73,4.9,8.6,93,No,15,82,32,22.2,18.7,0.4,0.5,0.0,0.2,0.9,97.0,0,72,75,21.0,17.0,65,40.0,31202,3.1,3.4,97.0,6,44,8.0,19,18,19,18,71.9
59,Kentucky,Kenton,166998,20,35,7.9,25,92,18,31.0,397.2,27,6,86.0,54,177.0,44,55,20,9,90,70,3.6,16,4.2,216,7.0,9.5,108,No,12,82,30,23.6,14.9,4.8,1.3,0.1,0.2,3.4,88.2,1,66,86,12.0,15.0,52,43.0,68692,3.2,3.2,93.0,6,39,6.0,12,12,16,14,76.1
60,Kentucky,Knott,14806,29,43,6.2,41,31,13,50.0,65.4,36,7,33.0,34,41.0,29,35,32,10,75,52,6.9,34,5.4,20,4.6,9.0,112,No,11,79,47,19.9,19.1,0.9,0.2,0.0,0.2,1.1,96.8,0,75,65,26.0,21.0,78,31.0,32613,3.2,3.5,98.0,7,44,0.0,23,21,21,22,72.4
61,Kentucky,Knox,31145,31,37,6.4,35,45,14,19.0,461.1,53,8,22.0,29,74.0,31,26,33,11,73,43,6.0,39,7.0,66,8.0,9.6,102,No,14,86,34,23.1,17.7,1.3,0.4,0.0,0.3,1.3,95.5,0,65,58,15.0,13.0,75,47.0,31634,2.8,3.0,89.0,8,43,6.0,20,13,22,21,72.4
62,Kentucky,Larue,14398,27,39,8.0,32,55,16,24.0,211.2,36,7,7.0,21,28.0,40,47,25,9,84,52,4.5,23,3.9,57,14.0,8.8,79,Yes,13,84,44,22.7,17.9,3.0,0.3,0.2,0.3,3.2,91.4,1,74,72,14.0,20.0,58,28.0,49785,3.0,3.1,98.0,7,43,1.0,14,10,19,17,75.6
63,Kentucky,Laurel,60813,26,38,7.1,32,57,13,30.0,260.9,44,7,41.0,39,62.0,36,38,27,8,81,50,4.9,27,5.6,91,5.3,9.4,86,No,15,87,21,23.1,16.7,0.8,0.6,0.0,0.4,1.6,95.6,0,70,74,20.0,18.0,68,26.0,44033,3.5,3.4,87.0,7,41,4.0,17,16,19,19,75.0
64,Kentucky,Lawrence,15317,30,45,6.1,33,50,14,24.0,146.3,40,7,32.0,26,281.0,42,45,30,10,75,45,7.1,29,5.2,60,7.1,8.5,124,No,14,86,48,23.7,18.0,0.4,0.3,0.1,0.2,1.4,96.4,0,75,62,17.0,15.0,69,48.0,38055,2.9,3.1,98.0,7,45,9.0,20,18,20,20,72.1
65,Kentucky,Lee,7403,32,42,6.2,40,78,14,0.0,106.5,43,6,28.0,14,135.0,30,22,33,9,68,39,5.7,44,6.7,29,0.0,8.6,181,No,20,81,47,18.5,17.2,2.8,0.2,0.0,0.5,1.4,94.2,0,69,60,29.0,,79,,30905,2.6,2.9,,6,44,0.0,23,15,22,22,71.3
66,Kentucky,Leslie,9877,30,41,6.0,30,100,14,21.0,77.4,44,7,20.0,40,51.0,24,23,32,11,71,38,8.2,39,6.1,38,5.9,8.9,176,No,18,84,48,21.4,18.7,0.4,0.3,0.1,0.2,0.8,97.3,0,81,66,35.0,27.0,68,27.0,32202,3.3,3.1,98.0,7,45,2.0,24,16,21,21,70.4
67,Kentucky,Letcher,21553,30,39,,37,60,13,23.0,111.9,48,7,73.0,37,79.0,34,26,30,11,76,53,7.4,35,5.8,54,5.5,8.9,125,No,16,84,39,21.7,19.9,0.6,0.2,0.0,0.2,0.8,97.4,0,74,69,22.0,19.0,72,22.0,32435,2.9,3.1,96.0,7,47,,22,20,21,20,71.0
68,Kentucky,Lewis,13275,30,43,6.7,38,52,15,48.0,217.4,48,8,23.0,30,30.0,32,39,31,8,76,46,8.9,31,5.4,33,4.5,8.4,119,No,13,84,54,21.9,18.5,0.4,0.1,0.0,0.3,0.8,97.7,0,74,69,21.0,25.0,72,27.0,37410,2.6,2.7,98.0,8,43,1.0,20,14,21,20,71.6
69,Kentucky,Lincoln,24549,28,33,6.5,30,38,15,23.0,298.5,45,8,28.0,8,90.0,31,37,28,10,80,48,5.0,26,4.4,38,11.4,8.8,115,Yes,11,81,40,23.7,18.8,2.1,0.3,0.0,0.3,1.7,94.3,1,78,69,16.0,18.0,63,27.0,43220,2.7,2.8,93.0,8,42,11.0,17,18,19,19,74.3
70,Kentucky,Livingston,9194,25,40,7.2,33,44,16,45.0,226.6,36,6,32.0,11,22.0,42,38,24,7,84,42,5.7,21,4.2,59,10.8,8.9,95,No,12,85,28,20.2,22.5,0.6,0.4,0.1,0.5,2.5,94.6,0,79,72,24.0,24.0,64,54.0,50521,2.7,2.9,93.0,6,41,6.0,15,16,18,16,75.7
