,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,Primary Care Physicians Rate,Dentist Rate,Mental Health Provider Rate,% With Annual Mammogram,% Vaccinated,% Fair or Poor Health,% Low birthweight,% Completed High School,% Some College,% Unemployed,% Children in Poverty,Income Ratio,Violent Crime Rate,Social Association Rate,Average Daily PM2.5,Injury Death Rate,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,% Less Than 18 Years of Age,% 65 and Over,% Black,% Asian,% Native Hawaiian/Other Pacific Islander,% American Indian & Alaska Native,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Homeowners,% Broadband Access,% Enrolled in Free or Reduced Lunch,Median Household Income,% Insufficient Sleep,% Limited Access to Healthy Foods,% Food Insecure,% Adults with Diabetes,% Frequent Mental Distress,% Frequent Physical Distress,Life Expectancy,Cig Tax Rate
10,21.09463261885574,33.63182858561776,8.97247385853824,26.54729867309979,68.27294537279657,19.68633962889438,28.75894993425856,403.17940769960444,26.343916686713282,55.994402290942,49.03216553916539,173.21204756845484,42.302831827461645,45.02477820105859,19.32797830164205,8.27611947544967,87.84078915425938,59.25331400262852,4.5516986988549,19.477910675885585,4.392016933720151,261.425952590759,12.032083526995951,7.923282604458229,86.25053978001642,1.2263883242177824,13.765418092031952,80.3018908550121,31.801183263863003,21.309443063018442,20.45668207946445,8.464712391639237,2.293926779659617,1.9491433354709093,2.562423288689954,9.539160204321368,76.29323628751412,1.315506250556389,71.54430643098873,77.31414516308685,53.58022744790382,56680.64181435457,37.330077410369796,5.7908989010438985,12.377587018101313,12.634931656779216,15.049983784479522,13.351955968931575,78.01383355657646,2.6470463906588013
11,21.279082188684104,33.79890599590504,7.087428717281741,27.916160408969187,64.47884894113042,18.85679485141675,29.026513455787505,404.2741480394229,28.11502723343175,55.371736813675966,48.591583733962494,172.32788526641698,40.448173053440414,44.017913219575426,20.57574824615262,7.8269561437734945,86.41924313642704,57.658991066405825,3.328951163026253,19.528395127551754,4.614404475404601,261.5975587527797,11.293438539099713,8.245620647942031,86.10753901916249,-0.3373893193699046,13.341525355840588,79.90832004983807,31.22164916983716,24.229948527956783,18.36182359268049,8.62766674336902,0.5064525603230088,1.1442296541637522,4.066000717056337,11.157510330991606,74.80647569810087,2.1224321685492717,70.80855902088625,75.1271162732223,54.47455343883843,56679.82734661422,36.349951840112425,7.679564230679491,13.623291709853676,12.128447108744846,14.920791150049785,13.734856552456703,77.24245412030876,-1.146122923442722
12,21.119672790451858,33.23705260801147,7.768527306517667,26.41209961541441,65.44227845281465,18.43688179515778,26.86351296544953,403.49976084457035,28.105178095456054,54.63092042033097,49.24725038444054,172.88113468506657,39.708134132803515,44.68060900882248,20.374046889553906,7.065067365632007,86.40581878437331,58.497733026914965,4.253147487682789,18.597713403602295,4.015579398056588,260.836279453851,9.763607040192737,7.94760398677514,85.93001947785575,0.3395418844771341,14.712990280796058,79.1645845915501,33.072109383969895,23.97393226118441,17.682377370787375,8.090227575981592,2.222380335071788,-0.7430026036721542,2.460839208044722,11.061200481285233,75.55247102238602,3.217031782675494,70.72903403822085,76.9153362710018,53.20177960975884,56681.82328937029,36.497126704925996,8.013577305418158,12.457981096449565,13.163833419217227,14.831726170262964,13.792891299002912,77.8722400212915,-0.08318101137159103
13,22.741676831643982,35.73319617197129,6.728228314122978,28.41800068261141,64.77237727205231,18.063554946784752,27.35164885595219,403.6518376529622,29.23466233743068,54.41036213699854,47.85585261357972,171.6423653580405,40.167653495175315,43.77647154567566,21.825234902554328,10.029552951807483,85.37579706254364,57.71274840456464,5.78323507739104,22.084147770360715,5.926654292641196,261.923508507857,12.503623482705175,8.403695956259199,86.75743740116661,-0.15721847442207604,13.842192164451792,82.16484738132645,31.17529583768882,23.461876706111262,17.92099336891616,10.631248285320826,1.2781505055426936,-0.21508944675856378,1.8892616258797825,9.375458035790405,75.24217375374013,1.1265909837914414,70.49231986794715,75.30795193413354,55.1494638024861,56678.97132130048,38.530270534763694,6.084223144674494,15.171383098945727,14.149501770916583,17.303280078126754,15.534249768794949,75.64631895109028,-0.9496123053827196
14,19.779446875114257,33.29178771936068,8.307028573379599,26.168631612393266,66.15147197175476,18.471208885879694,26.882234261818088,402.9030897962052,27.269638230961633,56.29858265165348,49.76443403818061,172.44641104114513,41.24156737978884,44.57778314839493,19.360441625530335,8.014491502940924,86.79739688874095,59.889947589689136,2.987900748622445,19.03941522104876,4.030637434362898,260.8654938507383,10.813488469644962,6.318773958987148,87.03853339802619,-0.037279045156763835,13.833288088100709,79.93518760608623,30.96741394589902,23.365933800505783,18.409324173087843,8.93894609964725,1.835239504851151,1.2513555236803484,1.5613470489794519,10.745509821851316,75.53421667027702,2.95909887187163,70.66897684981484,77.59382433469166,52.66019710819548,56681.00150318629,36.44132155530692,6.605451940848535,12.556987839794072,12.01960951165352,14.653613385971044,13.156777846372222,77.73482516975757,-0.9519278025253858
15,20.486146933289557,32.90595469289137,6.898852324302296,27.088543994024377,67.3616082910852,19.24579964342642,27.253876206859406,403.16884971778876,27.254861381666167,54.52668965386845,49.70201952335457,172.19295812016568,40.903149239342184,43.19825404933307,19.80766409731454,6.686296851334269,86.49846771879085,58.37547532364504,3.674625589125377,18.874876931267888,3.8909303392514785,260.7471224133064,11.81828139795036,7.030648056533251,87.34954307235971,0.545645959408342,13.669515552791438,80.04591829744128,31.685002034453834,21.614589182479172,19.568276010316634,7.986069301604049,1.9042754180591783,0.9865009750238883,1.677693145922114,11.424687060762054,75.6667565317013,3.0451063303553982,70.51137103482344,76.31707569368494,53.79289352902453,56680.51233533655,36.6411554883706,8.54284263122155,13.213254184946882,11.718378775896829,14.645859644270159,13.353552137497106,77.75647966084036,0.5824713492014356
16,23.10561163346953,35.974518568125596,4.520117375651623,30.047910846146262,63.66789985797224,15.154608365226482,27.108128380346873,403.0733562726126,28.73715972188643,53.7541909935148,47.57701792452087,173.11857050092408,38.86111252866555,42.01790428404285,23.23618111573621,9.648319751259862,84.40985549168768,56.52390773631144,6.693990899947837,22.684404138100945,6.2688413751026895,261.1754894816232,12.096599253166914,9.025105690392783,89.4582861207395,0.5819280679967169,14.458067901247373,81.76359809285265,34.02687309123318,21.181807282499733,20.819513096308437,10.504495119883105,1.708410776302397,0.15803727357814584,2.6671727369150435,9.823929499904251,74.70633027064646,1.9057369916810178,72.12600361668488,74.53424001663893,56.43023163662801,56678.27492766391,39.42998508451449,8.690056689007557,16.48315166862256,15.72288603074508,18.241927040594053,17.00755040715011,74.11823750460223,-0.3005861655302229
17,20.09406953514344,34.11227507247685,9.160035463673895,26.338076551326765,66.57886602248485,20.3877635525798,27.030954577624854,403.01108338809854,26.018443909828022,55.642231863025444,49.18599212345408,172.62757207738767,42.85202116684072,45.99445642250161,18.47580297160497,6.890586735394054,88.33720888391919,60.24623337522679,4.003272994899794,17.584344292586895,4.829528971920208,262.13774728517683,11.733739310403772,8.337840431939107,85.04649590923698,-0.42907188864974344,14.440796957399007,81.09401134667145,30.97608023170801,23.240607967522134,17.85148068191485,9.271804335863427,1.8406029827755253,-0.3671114885492972,1.393104495872604,9.284635433842022,76.2548314416712,1.7765139051941246,70.77660488731715,78.18130229230677,52.643582883566715,56680.86884052913,36.42310571538552,5.921396287890023,12.036024037793041,11.75235821575936,14.12472322251507,12.302759221938556,77.91926812502575,0.3332215371847804
18,20.699481800157137,32.95620286243726,7.507807864427397,25.354957346226332,66.5147948670762,20.756486768701514,28.26565008798506,403.6535395588948,27.240953699416497,55.56588095383459,49.518497292056864,172.72508777595078,41.43197695853258,45.44429572525902,19.359341287032578,6.658564789424199,87.27511475709056,58.45553924219575,2.285458060109063,18.275596758345415,2.8477459818762028,262.22441962812826,11.83151006600929,8.298165815977612,86.32633721180734,-0.3832383902247396,13.184494311296595,80.70666594807336,31.202994567113652,23.918836874772115,19.138109082340044,7.567328123647528,1.9864239018766106,0.6341541644556912,3.279909996442858,11.30935073818549,75.49556368670399,3.265746686568707,70.69893473871514,76.21804180712383,53.251986372070924,56679.81508935852,35.42081968143321,8.252482924163436,12.58912788439937,11.798746096401736,14.071981789076077,12.685325120667574,77.47648972864882,2.251984425069019
19,19.612147965018224,33.031795319680704,9.00214050659301,25.824232247881298,67.60319998684095,21.049413414791513,28.825111034820797,402.2963467724838,25.391874719082907,56.52240773621639,49.94110198772645,173.73144194370136,42.60211452471157,46.259085016443734,18.29278686074179,7.154878992205969,88.2911552389402,59.8709307271727,2.9502075006769983,18.093057685854973,4.670752628887018,260.39023250584574,10.85432029960882,9.11425440990531,84.60894604177284,2.2149285341423877,13.428662804734838,80.8144121182744,32.923786051551154,20.288906150188634,18.153592166824026,8.352639591263978,1.488978100320542,-0.08789533331675688,1.0347764638789014,10.568851609717905,76.25049549646413,2.1751181721209685,70.82073630778076,77.82112972505311,51.77108875796468,56681.44328516383,36.76653081401076,7.309279264353405,11.134605033273191,9.835576971514476,13.926428670582025,12.500649505101702,78.77621394938087,2.376702476170969
20,20.42123481633434,32.537081014745695,8.127820652405852,25.92807636357551,67.0305995718691,19.968832324633617,27.557838941453326,404.0664845231675,26.554794106398564,56.494764014591446,48.49055490515591,174.0906945155184,42.05865494623045,45.149994241192516,19.27027672581861,8.634316949149028,87.3718378174133,59.04631301436226,3.0197288483017273,19.640086102610354,6.45900103759132,261.5897824335045,10.141880211758968,8.035255660165436,86.08366576452175,1.2635978123279263,16.052229344371316,79.3348890310268,33.126916804869374,20.85788861765402,19.10137882588872,9.465500388620521,3.6544556886756436,2.037635864045881,1.5532972834252177,10.244854819734904,75.16248761155828,2.139021582325267,69.45552412181046,76.83631167628633,54.101559584267484,56681.48860311723,36.79468593360598,6.2736368763870685,13.246768814583652,12.646064135188645,14.59040754898372,13.051571109725458,78.89242482743789,0.737218152270324
21,23.117645091395463,33.6824971025608,6.17316688575593,26.322490225206202,67.33884771859053,18.559176097830047,26.504101972006968,402.8446642900751,27.739928362954007,56.17882812809833,49.38864823470262,172.88516899767438,41.50788517400619,42.48014074188474,21.557820985925517,8.447682315153166,86.8940728139555,58.00335367576763,5.5081605533689,21.039403481644193,5.557829369438831,261.23127683391624,10.258735252128924,8.40244733556542,87.973901693626,1.3197442973952769,14.091277452199822,78.09936789534125,30.75430476641417,20.818455537015293,19.984776830031983,9.023873677824197,1.1757352202931415,-2.4846674219467264,3.157129582002515,9.052859175573332,76.24993561730969,1.1603896814190273,70.22801401524768,75.06630463521648,54.72486135129761,56679.35233509328,38.224322046034175,8.223204814572261,14.412308552994757,12.633653894110646,17.129662732770548,15.066356778754525,77.31561872263332,-0.1980960267567076
22,21.27252377856607,33.626155584131574,7.266407762788681,26.833982866440703,66.71706782456364,20.916372059441944,26.976061192970906,402.43299033962154,27.273164227761026,55.86194200162617,48.84719082562757,173.09017417104835,41.640635577334905,44.32833206348462,19.18534146226407,6.502310397494499,87.58821409160072,58.13687823546117,2.820687529719413,18.745024884410554,3.4624838236844253,260.7238104151497,12.487436097252107,6.680900090186203,85.6220169386565,-1.6386155268448843,12.98553905079008,79.60198067129707,30.310779033112226,22.971347716510042,19.49034991210717,7.210943232935049,0.5477964249513307,-0.43570963577162275,2.345845691988191,10.184874768777444,77.01796981087293,1.0950065946134622,70.94564073430315,76.17820918588804,53.5849875387685,56680.37838203694,36.29097163532909,8.161540889796361,13.03431208482039,11.168259922760885,14.038045581932696,12.946219492721555,78.58560157028803,0.7560375664703967
23,21.28311088379968,33.85356789053955,8.116311616460404,26.188806712227343,66.81896166933115,19.49717753211531,26.652482182965166,401.22308773529414,26.066897489204074,54.789598108029104,48.062587549474706,172.47823671196417,42.18213266072753,43.815090338576475,19.22345886767196,7.311872828768226,87.43179535749397,59.29328820929738,2.7977799267457226,19.353702503874,4.160488986949213,259.20377923924207,12.11489150284774,7.226878141397572,85.84236050268515,0.6897385950790381,12.61307945040512,80.77689728903434,30.555376973028288,21.293824506417792,19.88157415036665,8.114207141255186,1.732528240130939,-0.17820927378818008,1.8577242492981973,8.595850437607773,77.52468211138789,-0.10832630497165807,71.9482976264639,77.05553466207053,52.9183497578908,56679.91522308241,36.36067681582341,6.814113516594154,12.738071580056163,12.026764745142762,14.847838835183133,13.303259514949561,78.43743968488889,-0.05322177444838222
24,21.469733264501137,33.31339670940647,9.802394450427242,26.660923298282285,65.17324422242028,19.373445457230087,27.379172787174994,401.62999590651305,26.621054204117105,54.49066323007957,47.17208789637734,168.8969407393227,42.66707562465376,45.91350043293956,19.096543892354866,8.380030744644781,86.99783217111279,58.306426848857136,2.514908371239578,18.28224531791011,3.7657019228783253,259.09430571454493,11.114144298083731,8.950878819561801,84.29171367279636,-2.038759079436153,11.239763065244693,82.39264272765068,33.792885270262175,23.5677836585357,18.523147031306884,8.899860620638902,1.3054279319801994,-1.3093587933990731,0.7159695522673848,8.583205794481023,77.50720306943754,1.2175775678419443,73.87817391584059,77.17784287253694,52.74415463176731,56681.66382631905,36.580967132845174,5.868872242278061,11.037351367066293,13.260204331426545,14.356845711258742,12.237060901618605,77.89910092849682,-2.8023833838845036
25,19.671660752095832,33.902462845271565,9.260242325178542,25.231833133118624,66.33969497947055,20.815626611736256,28.719879934270605,403.450688683226,24.757443753810023,55.87819984347713,48.60414442628253,173.01971160876516,43.05988772168094,45.10019366269738,17.857806918252415,6.416035927392654,88.89684741317465,60.150189806928616,3.878962876554814,17.71058061399451,3.719103258325675,259.94783325374533,11.839137816096935,7.720984250571884,85.99754741422011,1.5422356919355633,13.105189232061884,80.51095542377185,31.12098910448302,21.19551169756066,19.5874850306051,9.155706584137072,1.8544227050139261,-0.20535224097049976,1.994417352491342,9.27136612056356,76.180747882481,1.033285222317207,70.47634592118328,77.12045269412349,52.80497591142179,56681.21374642544,34.61512161773948,6.026227578155711,11.613728808253027,12.849873743056751,12.877137678688278,11.026843908875227,78.76964438076644,-1.7390028804818327
26,20.655838472625316,34.1794110288284,6.543663001223095,27.077102150813587,66.80599632530391,17.752137336143182,27.992415184967143,405.4813375134987,26.545065006224583,56.59224421318151,49.64207973259593,173.3226596928127,41.31657857842358,44.14703154063179,20.241440599509982,10.205027659307488,87.57969999942016,58.68244331080937,3.9673168065558357,20.728864729242854,5.6529409436257625,261.6978681526765,11.179896679762834,7.557945117636398,86.25416132039526,0.42118818546927916,14.912350154959062,80.17101796207997,31.96611983332259,20.50513207947545,19.62511692875744,10.328903500875334,1.9239377470347712,1.006244498738654,3.102853185187034,10.047716429701982,74.49540639656522,0.9924957794395434,70.0785800373927,76.42621534507964,54.9911102814587,56679.88531816901,36.97098950301244,7.7254690112961075,14.371474215279708,12.926584438683483,15.150356717428936,13.8208595776449,77.08381565861235,-0.810443461306098
27,20.434342886882025,32.63048939386998,6.97844498481427,25.88358880801878,65.6917369701925,16.616848190679562,26.98451410735935,403.70542745995107,26.33855479943464,54.550332364142974,48.02699211229083,174.33550823449548,39.561734157708756,44.798582972382896,20.268962545356942,9.679847833563338,87.65807648654398,58.604218041820644,2.5750307889894177,19.571022803704437,6.236591579499929,261.11883480026324,9.660386647259692,8.405166211941008,86.63021631793795,0.4492346247209638,15.054137408308863,80.13650391604942,33.473620644206875,21.140733631617408,19.195054995247997,9.724836018232613,2.5544026775911264,0.31802299694262826,0.9339616559913053,9.8737432736072,75.57962405175198,1.219873645749615,70.33076851606636,77.35312121887495,54.11169906570236,56680.75019165335,37.65248930292206,7.993923949382405,13.593921630760473,12.092063188950865,15.420290791178495,13.647684018395855,77.12489010262617,-1.3070159991298247
28,19.637923816038096,31.872700091155135,9.062770199429343,25.893650407197814,63.57918756940895,19.144254395155475,28.26373662599522,403.0487063691372,25.182835673753928,55.602530590302806,47.95164335750656,172.49212865835455,41.62025024242373,44.252986817938634,18.703935326937803,8.061655453144926,88.28878435357085,58.85540329852733,3.768710903774109,18.29644298625714,4.638952161358826,258.83534729733793,10.308167234552519,7.464773014612975,85.67920703420477,-0.8161827123577047,12.665445396736825,80.01380710460964,34.14360607002073,20.796181645415498,19.314474630121033,9.847088988662218,1.7747981746727024,0.4322132437425076,1.229033614456978,9.019844404610225,76.182594991833,-0.07527110726160591,71.47194044877463,75.9173292712151,52.61578694318467,56681.26992678428,36.576180802577795,6.283905197995679,11.736323499051174,11.148680433823005,13.880733092953863,12.220009490395386,79.23859491649728,-0.4168408250597718
29,19.924920920771505,33.99936314635732,9.666337858625333,25.097562397454432,67.0800996641387,22.433636662572848,29.805738747420683,400.93085646100985,24.90558856636452,55.935954664453995,49.34822792543821,170.83668918110652,42.750165315417846,45.45639031620039,17.238725093053265,5.073660815417459,89.49778165368218,61.72401321365691,3.098178131688119,16.388130278533755,3.4094636434231225,259.0714949101339,12.506513722112182,5.115526874462066,85.20332341422105,0.7381055907960667,12.742791234065468,80.6689484890955,31.163646948786493,22.422230460175374,18.80522175844383,6.022512763513487,1.7915713042350485,0.05428530170602448,2.3752370891784134,9.29324633408364,78.34304277284023,1.5157659062859872,72.17804565297828,78.63486148953189,50.54120641337855,56682.07288628966,33.328518897265035,6.854481436866638,10.535249889765582,11.281220273125797,13.184638620217088,11.289115084656936,79.62436067137966,1.242527716557429
30,20.48993272866765,32.90118671214612,6.91033276992323,26.03301073122808,65.40824329658399,19.979474460827834,29.336414106718067,402.80215958301085,26.044357010810206,57.23595028387885,49.61010907293017,172.88024812463485,39.88672657237827,43.87810649540075,19.21693594914265,8.886987242461654,87.41690230493461,59.06390686747667,4.15904440181896,19.145173161849982,5.186133644967049,261.79997177495125,11.234332538765319,6.365288224458851,88.56273173263754,-0.21039784142640916,14.680836427293634,79.43076807003169,33.91127959849135,21.126662304668237,20.05542624615546,9.631267391711377,2.3166481651865163,0.23989243807490707,3.24414127134426,9.293264422953964,75.35674775746666,1.3815650604297438,72.07960421859325,76.55167993473266,53.69021599085489,56681.16613292665,36.77977028371579,8.014681875806101,13.579591050591512,13.066754812001658,14.822912101825997,13.051257917428131,77.58918533289386,-0.3920960973946256
